sample_id,Municipalities and Local Governments,Public Health Authorities,Forestry Services and Landowners,Environmental NGOs,General Public and Community Groups
1908,67.71240953427545,67.71240953427545,67.71240953427545,67.71240953427545,67.71240953427545
1909,67.0266783187297,67.0266783187297,67.0266783187297,67.0266783187297,67.0266783187297
1910,68.53796782890899,68.53796782890899,68.53796782890899,68.53796782890899,68.53796782890899
1911,66.73865213811689,66.73865213811689,66.73865213811689,66.73865213811689,66.73865213811689
1912,68.30699246388326,68.30699246388326,68.30699246388326,68.30699246388326,68.30699246388326
1913,71.01369218948356,71.01369218948356,71.01369218948356,71.01369218948356,71.01369218948356
1914,71.18774217589969,71.18774217589969,71.18774217589969,71.18774217589969,71.18774217589969
1915,65.16442918311596,65.16442918311596,65.16442918311596,65.16442918311596,65.16442918311596
1916,70.0308695802099,70.0308695802099,70.0308695802099,70.0308695802099,70.0308695802099
1917,64.38496499673417,64.38496499673417,64.38496499673417,64.38496499673417,64.38496499673417
1918,66.52262174142402,66.52262174142402,66.52262174142402,66.52262174142402,66.52262174142402
1919,64.16281279525481,64.16281279525481,64.16281279525481,64.16281279525481,64.16281279525481
1920,60.962170772252215,60.962170772252215,60.962170772252215,60.962170772252215,60.962170772252215
1921,64.45625749841335,64.45625749841335,64.45625749841335,64.45625749841335,64.45625749841335
1922,66.9764709277483,66.9764709277483,66.9764709277483,66.9764709277483,66.9764709277483
1923,64.54257039024499,64.54257039024499,64.54257039024499,64.54257039024499,64.54257039024499
1924,66.61976512985117,66.61976512985117,66.61976512985117,66.61976512985117,66.61976512985117
1925,65.50975160929399,65.50975160929399,65.50975160929399,65.50975160929399,65.50975160929399
1926,66.61695417544372,66.61695417544372,66.61695417544372,66.61695417544372,66.61695417544372
1927,71.30471504523406,71.30471504523406,71.30471504523406,71.30471504523406,71.30471504523406
1928,70.04281780720505,70.04281780720505,70.04281780720505,70.04281780720505,70.04281780720505
1929,68.36899888712122,68.36899888712122,68.36899888712122,68.36899888712122,68.36899888712122
1930,70.31476569617594,70.31476569617594,70.31476569617594,70.31476569617594,70.31476569617594
1931,65.13676830489034,65.13676830489034,65.13676830489034,65.13676830489034,65.13676830489034
1932,66.41546261495232,66.41546261495232,66.41546261495232,66.41546261495232,66.41546261495232
1933,64.87865072740962,64.87865072740962,64.87865072740962,64.87865072740962,64.87865072740962
1934,61.88813581318657,61.88813581318657,61.88813581318657,61.88813581318657,61.88813581318657
1935,59.85916563689347,59.85916563689347,59.85916563689347,59.85916563689347,59.85916563689347
1936,70.40078380792234,70.40078380792234,70.40078380792234,70.40078380792234,70.40078380792234
1937,60.35529816112761,60.35529816112761,60.35529816112761,60.35529816112761,60.35529816112761
1938,65.55398819232991,65.55398819232991,65.55398819232991,65.55398819232991,65.55398819232991
1939,60.717791129690795,60.717791129690795,60.717791129690795,60.717791129690795,60.717791129690795
1940,66.3316934125345,66.3316934125345,66.3316934125345,66.3316934125345,66.3316934125345
1941,66.19872849249627,66.19872849249627,66.19872849249627,66.19872849249627,66.19872849249627
1942,60.64875566536547,60.64875566536547,60.64875566536547,60.64875566536547,60.64875566536547
1943,62.77388700227575,62.77388700227575,62.77388700227575,62.77388700227575,62.77388700227575
1944,60.711420530083764,60.711420530083764,60.711420530083764,60.711420530083764,60.711420530083764
1945,64.82621223085171,64.82621223085171,64.82621223085171,64.82621223085171,64.82621223085171
1946,62.775449114983935,62.775449114983935,62.775449114983935,62.775449114983935,62.775449114983935
1947,66.94116638985136,66.94116638985136,66.94116638985136,66.94116638985136,66.94116638985136
1948,67.36538403560398,67.36538403560398,67.36538403560398,67.36538403560398,67.36538403560398
1949,60.9521378053098,60.9521378053098,60.9521378053098,60.9521378053098,60.9521378053098
1950,71.28268240560784,71.28268240560784,71.28268240560784,71.28268240560784,71.28268240560784
1951,60.63835767346039,60.63835767346039,60.63835767346039,60.63835767346039,60.63835767346039
1952,68.75350021698375,68.75350021698375,68.75350021698375,68.75350021698375,68.75350021698375
1953,62.1564575900837,62.1564575900837,62.1564575900837,62.1564575900837,62.1564575900837
1954,65.54559969457223,65.54559969457223,65.54559969457223,65.54559969457223,65.54559969457223
1955,65.12687653532646,65.12687653532646,65.12687653532646,65.12687653532646,65.12687653532646
1956,58.90470662370273,58.90470662370273,58.90470662370273,58.90470662370273,58.90470662370273
1957,64.27453804665635,64.27453804665635,64.27453804665635,64.27453804665635,64.27453804665635
1958,59.58193824678418,59.58193824678418,59.58193824678418,59.58193824678418,59.58193824678418
1959,70.20244185536134,70.20244185536134,70.20244185536134,70.20244185536134,70.20244185536134
1960,62.83915077286649,62.83915077286649,62.83915077286649,62.83915077286649,62.83915077286649
1961,68.22311361690466,68.22311361690466,68.22311361690466,68.22311361690466,68.22311361690466
1962,62.10371554305018,62.10371554305018,62.10371554305018,62.10371554305018,62.10371554305018
1963,67.32822090152942,67.32822090152942,67.32822090152942,67.32822090152942,67.32822090152942
1964,70.35197966404066,70.35197966404066,70.35197966404066,70.35197966404066,70.35197966404066
1965,65.76199168185205,65.76199168185205,65.76199168185205,65.76199168185205,65.76199168185205
1966,68.24729433834469,68.24729433834469,68.24729433834469,68.24729433834469,68.24729433834469
1967,61.466952381646784,61.466952381646784,61.466952381646784,61.466952381646784,61.466952381646784
1968,69.62277895732372,69.62277895732372,69.62277895732372,69.62277895732372,69.62277895732372
1969,58.64936029392934,58.64936029392934,58.64936029392934,58.64936029392934,58.64936029392934
1970,60.01778937058457,60.01778937058457,60.01778937058457,60.01778937058457,60.01778937058457
1971,62.553106878139616,62.553106878139616,62.553106878139616,62.553106878139616,62.553106878139616
1972,63.460150339420736,63.460150339420736,63.460150339420736,63.460150339420736,63.460150339420736
1973,71.23616847722946,71.23616847722946,71.23616847722946,71.23616847722946,71.23616847722946
1974,60.40370307359879,60.40370307359879,60.40370307359879,60.40370307359879,60.40370307359879
1975,69.83107560598795,69.83107560598795,69.83107560598795,69.83107560598795,69.83107560598795
1976,66.60047853846739,66.60047853846739,66.60047853846739,66.60047853846739,66.60047853846739
1977,69.9882823960635,69.9882823960635,69.9882823960635,69.9882823960635,69.9882823960635
1978,64.20309146450742,64.20309146450742,64.20309146450742,64.20309146450742,64.20309146450742
1979,61.52498879869616,61.52498879869616,61.52498879869616,61.52498879869616,61.52498879869616
1980,66.6870693151653,66.6870693151653,66.6870693151653,66.6870693151653,66.6870693151653
1981,65.17178977008372,65.17178977008372,65.17178977008372,65.17178977008372,65.17178977008372
1982,66.46374062455698,66.46374062455698,66.46374062455698,66.46374062455698,66.46374062455698
1983,64.81962800051895,64.81962800051895,64.81962800051895,64.81962800051895,64.81962800051895
1984,70.70425113396155,70.70425113396155,70.70425113396155,70.70425113396155,70.70425113396155
1985,64.01794258177198,64.01794258177198,64.01794258177198,64.01794258177198,64.01794258177198
1986,70.47363480742953,70.47363480742953,70.47363480742953,70.47363480742953,70.47363480742953
1987,62.58710230547323,62.58710230547323,62.58710230547323,62.58710230547323,62.58710230547323
1988,60.743006234376665,60.743006234376665,60.743006234376665,60.743006234376665,60.743006234376665
1989,68.09856904863507,68.09856904863507,68.09856904863507,68.09856904863507,68.09856904863507
1990,68.72090268006767,68.72090268006767,68.72090268006767,68.72090268006767,68.72090268006767
1991,69.63992899924496,69.63992899924496,69.63992899924496,69.63992899924496,69.63992899924496
1992,64.18004666989269,64.18004666989269,64.18004666989269,64.18004666989269,64.18004666989269
1993,70.04697843781317,70.04697843781317,70.04697843781317,70.04697843781317,70.04697843781317
1994,66.25326762325453,66.25326762325453,66.25326762325453,66.25326762325453,66.25326762325453
1995,67.21539677209465,67.21539677209465,67.21539677209465,67.21539677209465,67.21539677209465
1996,61.379249577716955,61.379249577716955,61.379249577716955,61.379249577716955,61.379249577716955
1997,65.9432269362378,65.9432269362378,65.9432269362378,65.9432269362378,65.9432269362378
1998,65.38786517754967,65.38786517754967,65.38786517754967,65.38786517754967,65.38786517754967
1999,60.60038230237023,60.60038230237023,60.60038230237023,60.60038230237023,60.60038230237023
2000,68.79248973566693,68.79248973566693,68.79248973566693,68.79248973566693,68.79248973566693
2001,66.69148490477515,66.69148490477515,66.69148490477515,66.69148490477515,66.69148490477515
2002,69.89792673912851,69.89792673912851,69.89792673912851,69.89792673912851,69.89792673912851
2003,62.39804331835515,62.39804331835515,62.39804331835515,62.39804331835515,62.39804331835515
2004,70.29566841964991,70.29566841964991,70.29566841964991,70.29566841964991,70.29566841964991
2005,71.36411026322665,71.36411026322665,71.36411026322665,71.36411026322665,71.36411026322665
2006,69.09118203890957,69.09118203890957,69.09118203890957,69.09118203890957,69.09118203890957
2007,66.954129566086,66.954129566086,66.954129566086,66.954129566086,66.954129566086
2008,63.426595932270416,63.426595932270416,63.426595932270416,63.426595932270416,63.426595932270416
2009,69.52719369262084,69.52719369262084,69.52719369262084,69.52719369262084,69.52719369262084
2010,68.5446974843905,68.5446974843905,68.5446974843905,68.5446974843905,68.5446974843905
2011,70.3831003082074,70.3831003082074,70.3831003082074,70.3831003082074,70.3831003082074
2012,70.33958024530429,70.33958024530429,70.33958024530429,70.33958024530429,70.33958024530429
2013,65.73695665447768,65.73695665447768,65.73695665447768,65.73695665447768,65.73695665447768
2014,65.58075206787224,65.58075206787224,65.58075206787224,65.58075206787224,65.58075206787224
2015,64.7993482123002,64.7993482123002,64.7993482123002,64.7993482123002,64.7993482123002
2016,65.42644439280478,65.42644439280478,65.42644439280478,65.42644439280478,65.42644439280478
2017,65.0399235218685,65.0399235218685,65.0399235218685,65.0399235218685,65.0399235218685
2018,67.19503206157292,67.19503206157292,67.19503206157292,67.19503206157292,67.19503206157292
2019,60.33377163555808,60.33377163555808,60.33377163555808,60.33377163555808,60.33377163555808
2020,68.48350132631649,68.48350132631649,68.48350132631649,68.48350132631649,68.48350132631649
2021,66.09938354494818,66.09938354494818,66.09938354494818,66.09938354494818,66.09938354494818
2022,64.97662302397609,64.97662302397609,64.97662302397609,64.97662302397609,64.97662302397609
2023,69.08000091637666,69.08000091637666,69.08000091637666,69.08000091637666,69.08000091637666
2024,58.65350945199766,58.65350945199766,58.65350945199766,58.65350945199766,58.65350945199766
2025,69.01375531883592,69.01375531883592,69.01375531883592,69.01375531883592,69.01375531883592
2026,66.56056890258944,66.56056890258944,66.56056890258944,66.56056890258944,66.56056890258944
2027,60.83142674714725,60.83142674714725,60.83142674714725,60.83142674714725,60.83142674714725
2028,60.20323566267672,60.20323566267672,60.20323566267672,60.20323566267672,60.20323566267672
2029,68.36672603611191,68.36672603611191,68.36672603611191,68.36672603611191,68.36672603611191
2030,69.72329885745364,69.72329885745364,69.72329885745364,69.72329885745364,69.72329885745364
2031,69.46597909217707,69.46597909217707,69.46597909217707,69.46597909217707,69.46597909217707
2032,61.4342155792792,61.4342155792792,61.4342155792792,61.4342155792792,61.4342155792792
2033,59.96954970173367,59.96954970173367,59.96954970173367,59.96954970173367,59.96954970173367
2034,62.94172325348687,62.94172325348687,62.94172325348687,62.94172325348687,62.94172325348687
2035,63.69423262519055,63.69423262519055,63.69423262519055,63.69423262519055,63.69423262519055
2036,62.40060296054257,62.40060296054257,62.40060296054257,62.40060296054257,62.40060296054257
2037,63.848876771437624,63.848876771437624,63.848876771437624,63.848876771437624,63.848876771437624
2038,66.81023323316,66.81023323316,66.81023323316,66.81023323316,66.81023323316
2039,63.30220755063103,63.30220755063103,63.30220755063103,63.30220755063103,63.30220755063103
2040,62.24782408481684,62.24782408481684,62.24782408481684,62.24782408481684,62.24782408481684
2041,66.00631299460571,66.00631299460571,66.00631299460571,66.00631299460571,66.00631299460571
2042,71.19436857530154,71.19436857530154,71.19436857530154,71.19436857530154,71.19436857530154
2043,64.04699692224808,64.04699692224808,64.04699692224808,64.04699692224808,64.04699692224808
2044,69.84629446978741,69.84629446978741,69.84629446978741,69.84629446978741,69.84629446978741
2045,65.89518531209835,65.89518531209835,65.89518531209835,65.89518531209835,65.89518531209835
2046,66.50061497840878,66.50061497840878,66.50061497840878,66.50061497840878,66.50061497840878
2047,71.42978007732985,71.42978007732985,71.42978007732985,71.42978007732985,71.42978007732985
2048,58.87549914931719,58.87549914931719,58.87549914931719,58.87549914931719,58.87549914931719
2049,61.938434154424364,61.938434154424364,61.938434154424364,61.938434154424364,61.938434154424364
2050,60.34646141989525,60.34646141989525,60.34646141989525,60.34646141989525,60.34646141989525
2051,58.59657297719895,58.59657297719895,58.59657297719895,58.59657297719895,58.59657297719895
2052,63.89441059901309,63.89441059901309,63.89441059901309,63.89441059901309,63.89441059901309
2053,68.89408423303206,68.89408423303206,68.89408423303206,68.89408423303206,68.89408423303206
2054,69.97019020757553,69.97019020757553,69.97019020757553,69.97019020757553,69.97019020757553
2055,68.49753511553814,68.49753511553814,68.49753511553814,68.49753511553814,68.49753511553814
2056,70.87124696825049,70.87124696825049,70.87124696825049,70.87124696825049,70.87124696825049
2057,67.99395059259906,67.99395059259906,67.99395059259906,67.99395059259906,67.99395059259906
2058,62.697456839963316,62.697456839963316,62.697456839963316,62.697456839963316,62.697456839963316
2059,69.3559608709757,69.3559608709757,69.3559608709757,69.3559608709757,69.3559608709757
2060,70.12617619336189,70.12617619336189,70.12617619336189,70.12617619336189,70.12617619336189
2061,64.39378853162945,64.39378853162945,64.39378853162945,64.39378853162945,64.39378853162945
2062,61.17081980382457,61.17081980382457,61.17081980382457,61.17081980382457,61.17081980382457
2063,67.25421115624277,67.25421115624277,67.25421115624277,67.25421115624277,67.25421115624277
2064,62.636966987251576,62.636966987251576,62.636966987251576,62.636966987251576,62.636966987251576
2065,58.70545972432932,58.70545972432932,58.70545972432932,58.70545972432932,58.70545972432932
2066,61.9290502656635,61.9290502656635,61.9290502656635,61.9290502656635,61.9290502656635
2067,68.01626584365805,68.01626584365805,68.01626584365805,68.01626584365805,68.01626584365805
2068,69.78377127258518,69.78377127258518,69.78377127258518,69.78377127258518,69.78377127258518
2069,60.514159542070026,60.514159542070026,60.514159542070026,60.514159542070026,60.514159542070026
2070,60.17874971229733,60.17874971229733,60.17874971229733,60.17874971229733,60.17874971229733
2071,59.93296284029722,59.93296284029722,59.93296284029722,59.93296284029722,59.93296284029722
2072,66.9233622017781,66.9233622017781,66.9233622017781,66.9233622017781,66.9233622017781
2073,65.58470560250318,65.58470560250318,65.58470560250318,65.58470560250318,65.58470560250318
2074,64.75299690576148,64.75299690576148,64.75299690576148,64.75299690576148,64.75299690576148
2075,60.70974086783321,60.70974086783321,60.70974086783321,60.70974086783321,60.70974086783321
2076,67.70655538145446,67.70655538145446,67.70655538145446,67.70655538145446,67.70655538145446
2077,62.2700398148226,62.2700398148226,62.2700398148226,62.2700398148226,62.2700398148226
2078,66.37023303880656,66.37023303880656,66.37023303880656,66.37023303880656,66.37023303880656
2079,60.60409624762467,60.60409624762467,60.60409624762467,60.60409624762467,60.60409624762467
2080,70.33850316839344,70.33850316839344,70.33850316839344,70.33850316839344,70.33850316839344
2081,61.16517669334818,61.16517669334818,61.16517669334818,61.16517669334818,61.16517669334818
2082,64.9595664200577,64.9595664200577,64.9595664200577,64.9595664200577,64.9595664200577
2083,60.73678285899489,60.73678285899489,60.73678285899489,60.73678285899489,60.73678285899489
2084,71.02839268382803,71.02839268382803,71.02839268382803,71.02839268382803,71.02839268382803
2085,62.33439169269637,62.33439169269637,62.33439169269637,62.33439169269637,62.33439169269637
2086,66.36364778845622,66.36364778845622,66.36364778845622,66.36364778845622,66.36364778845622
2087,59.547666670302554,59.547666670302554,59.547666670302554,59.547666670302554,59.547666670302554
2088,68.52112601516295,68.52112601516295,68.52112601516295,68.52112601516295,68.52112601516295
2089,64.01717432109427,64.01717432109427,64.01717432109427,64.01717432109427,64.01717432109427
2090,65.68093924433968,65.68093924433968,65.68093924433968,65.68093924433968,65.68093924433968
2091,64.96038985632505,64.96038985632505,64.96038985632505,64.96038985632505,64.96038985632505
2092,58.792094636225606,58.792094636225606,58.792094636225606,58.792094636225606,58.792094636225606
2093,69.48553808307427,69.48553808307427,69.48553808307427,69.48553808307427,69.48553808307427
2094,59.94606389508584,59.94606389508584,59.94606389508584,59.94606389508584,59.94606389508584
2095,64.39461679467965,64.39461679467965,64.39461679467965,64.39461679467965,64.39461679467965
2096,66.1815197066071,66.1815197066071,66.1815197066071,66.1815197066071,66.1815197066071
2097,68.00478335795452,68.00478335795452,68.00478335795452,68.00478335795452,68.00478335795452
2098,65.98823534973883,65.98823534973883,65.98823534973883,65.98823534973883,65.98823534973883
2099,63.5295763277121,63.5295763277121,63.5295763277121,63.5295763277121,63.5295763277121
2100,58.8568849067713,58.8568849067713,58.8568849067713,58.8568849067713,58.8568849067713
2101,70.2682264533934,70.2682264533934,70.2682264533934,70.2682264533934,70.2682264533934
2102,66.00981285161627,66.00981285161627,66.00981285161627,66.00981285161627,66.00981285161627
2103,58.90162363137347,58.90162363137347,58.90162363137347,58.90162363137347,58.90162363137347
2104,60.86670343336128,60.86670343336128,60.86670343336128,60.86670343336128,60.86670343336128
2105,71.2531763011752,71.2531763011752,71.2531763011752,71.2531763011752,71.2531763011752
2106,62.441653151869936,62.441653151869936,62.441653151869936,62.441653151869936,62.441653151869936
2107,63.85518791798368,63.85518791798368,63.85518791798368,63.85518791798368,63.85518791798368
2108,63.88935062169118,63.88935062169118,63.88935062169118,63.88935062169118,63.88935062169118
2109,70.94966807714475,70.94966807714475,70.94966807714475,70.94966807714475,70.94966807714475
2110,68.87223567623893,68.87223567623893,68.87223567623893,68.87223567623893,68.87223567623893
2111,68.25713979689827,68.25713979689827,68.25713979689827,68.25713979689827,68.25713979689827
2112,59.70628213684952,59.70628213684952,59.70628213684952,59.70628213684952,59.70628213684952
2113,67.98365396178288,67.98365396178288,67.98365396178288,67.98365396178288,67.98365396178288
2114,69.50306649831953,69.50306649831953,69.50306649831953,69.50306649831953,69.50306649831953
2115,62.62735969920354,62.62735969920354,62.62735969920354,62.62735969920354,62.62735969920354
2116,61.31110682889256,61.31110682889256,61.31110682889256,61.31110682889256,61.31110682889256
2117,67.10971147603632,67.10971147603632,67.10971147603632,67.10971147603632,67.10971147603632
2118,69.92024381842951,69.92024381842951,69.92024381842951,69.92024381842951,69.92024381842951
2119,59.11977733779984,59.11977733779984,59.11977733779984,59.11977733779984,59.11977733779984
2120,70.24370513094884,70.24370513094884,70.24370513094884,70.24370513094884,70.24370513094884
2121,61.05291564548395,61.05291564548395,61.05291564548395,61.05291564548395,61.05291564548395
2122,60.44460288290368,60.44460288290368,60.44460288290368,60.44460288290368,60.44460288290368
2123,64.2672694659296,64.2672694659296,64.2672694659296,64.2672694659296,64.2672694659296
2124,69.10789496989248,69.10789496989248,69.10789496989248,69.10789496989248,69.10789496989248
2125,67.57272067960457,67.57272067960457,67.57272067960457,67.57272067960457,67.57272067960457
2126,64.43289189453488,64.43289189453488,64.43289189453488,64.43289189453488,64.43289189453488
2127,64.15281365246587,64.15281365246587,64.15281365246587,64.15281365246587,64.15281365246587
2128,68.19318746338948,68.19318746338948,68.19318746338948,68.19318746338948,68.19318746338948
2129,67.65517204069491,67.65517204069491,67.65517204069491,67.65517204069491,67.65517204069491
2130,59.258550779525514,59.258550779525514,59.258550779525514,59.258550779525514,59.258550779525514
2131,58.69448066597035,58.69448066597035,58.69448066597035,58.69448066597035,58.69448066597035
2132,68.17543775950912,68.17543775950912,68.17543775950912,68.17543775950912,68.17543775950912
2133,58.944218732719555,58.944218732719555,58.944218732719555,58.944218732719555,58.944218732719555
2134,60.499303636890644,60.499303636890644,60.499303636890644,60.499303636890644,60.499303636890644
2135,65.23765097667349,65.23765097667349,65.23765097667349,65.23765097667349,65.23765097667349
2136,59.693170099627274,59.693170099627274,59.693170099627274,59.693170099627274,59.693170099627274
2137,62.52717573704329,62.52717573704329,62.52717573704329,62.52717573704329,62.52717573704329
2138,71.37015892388915,71.37015892388915,71.37015892388915,71.37015892388915,71.37015892388915
2139,66.2906698626525,66.2906698626525,66.2906698626525,66.2906698626525,66.2906698626525
2140,68.93212335325357,68.93212335325357,68.93212335325357,68.93212335325357,68.93212335325357
2141,70.87863883478671,70.87863883478671,70.87863883478671,70.87863883478671,70.87863883478671
2142,60.91602722192586,60.91602722192586,60.91602722192586,60.91602722192586,60.91602722192586
2143,71.24250838631067,71.24250838631067,71.24250838631067,71.24250838631067,71.24250838631067
2144,66.76893522272904,66.76893522272904,66.76893522272904,66.76893522272904,66.76893522272904
2145,65.83426711194352,65.83426711194352,65.83426711194352,65.83426711194352,65.83426711194352
2146,65.25751046196329,65.25751046196329,65.25751046196329,65.25751046196329,65.25751046196329
2147,60.185560461703226,60.185560461703226,60.185560461703226,60.185560461703226,60.185560461703226
2148,64.00339009117313,64.00339009117313,64.00339009117313,64.00339009117313,64.00339009117313
2149,62.18892722490469,62.18892722490469,62.18892722490469,62.18892722490469,62.18892722490469
2150,64.06079471024829,64.06079471024829,64.06079471024829,64.06079471024829,64.06079471024829
2151,65.25211325409708,65.25211325409708,65.25211325409708,65.25211325409708,65.25211325409708
2152,71.07963375676837,71.07963375676837,71.07963375676837,71.07963375676837,71.07963375676837
2153,63.73516643214078,63.73516643214078,63.73516643214078,63.73516643214078,63.73516643214078
2154,64.7865898616147,64.7865898616147,64.7865898616147,64.7865898616147,64.7865898616147
2155,60.01513669098647,60.01513669098647,60.01513669098647,60.01513669098647,60.01513669098647
2156,68.44216691959754,68.44216691959754,68.44216691959754,68.44216691959754,68.44216691959754
2157,70.06448814360175,70.06448814360175,70.06448814360175,70.06448814360175,70.06448814360175
2158,61.31015801384857,61.31015801384857,61.31015801384857,61.31015801384857,61.31015801384857
2159,70.0474498451729,70.0474498451729,70.0474498451729,70.0474498451729,70.0474498451729
2160,70.58642875442253,70.58642875442253,70.58642875442253,70.58642875442253,70.58642875442253
2161,62.30029559753945,62.30029559753945,62.30029559753945,62.30029559753945,62.30029559753945
2162,68.26965700702559,68.26965700702559,68.26965700702559,68.26965700702559,68.26965700702559
2163,61.461981190499664,61.461981190499664,61.461981190499664,61.461981190499664,61.461981190499664
2164,64.70915598996693,64.70915598996693,64.70915598996693,64.70915598996693,64.70915598996693
2165,71.34725556422849,71.34725556422849,71.34725556422849,71.34725556422849,71.34725556422849
2166,62.35487957582825,62.35487957582825,62.35487957582825,62.35487957582825,62.35487957582825
2167,63.46658769155646,63.46658769155646,63.46658769155646,63.46658769155646,63.46658769155646
2168,62.539222418653594,62.539222418653594,62.539222418653594,62.539222418653594,62.539222418653594
2169,59.87821658440416,59.87821658440416,59.87821658440416,59.87821658440416,59.87821658440416
2170,64.3299241278705,64.3299241278705,64.3299241278705,64.3299241278705,64.3299241278705
2171,68.54530384043123,68.54530384043123,68.54530384043123,68.54530384043123,68.54530384043123
2172,59.976132690407155,59.976132690407155,59.976132690407155,59.976132690407155,59.976132690407155
2173,61.375563474574356,61.375563474574356,61.375563474574356,61.375563474574356,61.375563474574356
2174,63.2339256946992,63.2339256946992,63.2339256946992,63.2339256946992,63.2339256946992
2175,58.65207375073548,58.65207375073548,58.65207375073548,58.65207375073548,58.65207375073548
2176,62.20833931545273,62.20833931545273,62.20833931545273,62.20833931545273,62.20833931545273
2177,68.85102757807003,68.85102757807003,68.85102757807003,68.85102757807003,68.85102757807003
2178,70.50792971787003,70.50792971787003,70.50792971787003,70.50792971787003,70.50792971787003
2179,61.70404962784917,61.70404962784917,61.70404962784917,61.70404962784917,61.70404962784917
2180,64.3350706822763,64.3350706822763,64.3350706822763,64.3350706822763,64.3350706822763
2181,70.29781008368477,70.29781008368477,70.29781008368477,70.29781008368477,70.29781008368477
2182,59.26256779280181,59.26256779280181,59.26256779280181,59.26256779280181,59.26256779280181
2183,62.25161782089183,62.25161782089183,62.25161782089183,62.25161782089183,62.25161782089183
2184,59.54596469967707,59.54596469967707,59.54596469967707,59.54596469967707,59.54596469967707
2185,70.50434473604007,70.50434473604007,70.50434473604007,70.50434473604007,70.50434473604007
2186,67.17964623473516,67.17964623473516,67.17964623473516,67.17964623473516,67.17964623473516
2187,71.03481180645963,71.03481180645963,71.03481180645963,71.03481180645963,71.03481180645963
2188,63.92324925632175,63.92324925632175,63.92324925632175,63.92324925632175,63.92324925632175
2189,59.54752031129051,59.54752031129051,59.54752031129051,59.54752031129051,59.54752031129051
2190,71.28367700042054,71.28367700042054,71.28367700042054,71.28367700042054,71.28367700042054
2191,62.15862511399125,62.15862511399125,62.15862511399125,62.15862511399125,62.15862511399125
2192,61.9178030006583,61.9178030006583,61.9178030006583,61.9178030006583,61.9178030006583
2193,64.58701618598265,64.58701618598265,64.58701618598265,64.58701618598265,64.58701618598265
2194,63.300718796650706,63.300718796650706,63.300718796650706,63.300718796650706,63.300718796650706
2195,63.17877324119281,63.17877324119281,63.17877324119281,63.17877324119281,63.17877324119281
2196,59.50356106390878,59.50356106390878,59.50356106390878,59.50356106390878,59.50356106390878
2197,63.091139327224916,63.091139327224916,63.091139327224916,63.091139327224916,63.091139327224916
2198,68.60808400395752,68.60808400395752,68.60808400395752,68.60808400395752,68.60808400395752
2199,59.418694782728174,59.418694782728174,59.418694782728174,59.418694782728174,59.418694782728174
2200,68.07114150867247,68.07114150867247,68.07114150867247,68.07114150867247,68.07114150867247
2201,71.333610012098,71.333610012098,71.333610012098,71.333610012098,71.333610012098
2202,69.24199780102676,69.24199780102676,69.24199780102676,69.24199780102676,69.24199780102676
2203,59.62400350766618,59.62400350766618,59.62400350766618,59.62400350766618,59.62400350766618
2204,63.33674070710891,63.33674070710891,63.33674070710891,63.33674070710891,63.33674070710891
2205,70.3529888698843,70.3529888698843,70.3529888698843,70.3529888698843,70.3529888698843
2206,68.37575573853037,68.37575573853037,68.37575573853037,68.37575573853037,68.37575573853037
2207,60.838924562359566,60.838924562359566,60.838924562359566,60.838924562359566,60.838924562359566
2208,67.38847874569011,67.38847874569011,67.38847874569011,67.38847874569011,67.38847874569011
2209,70.05801579390261,70.05801579390261,70.05801579390261,70.05801579390261,70.05801579390261
2210,67.55117960330753,67.55117960330753,67.55117960330753,67.55117960330753,67.55117960330753
2211,70.0000837769936,70.0000837769936,70.0000837769936,70.0000837769936,70.0000837769936
2212,65.04717761711471,65.04717761711471,65.04717761711471,65.04717761711471,65.04717761711471
2213,68.06783478205975,68.06783478205975,68.06783478205975,68.06783478205975,68.06783478205975
2214,69.9425665323601,69.9425665323601,69.9425665323601,69.9425665323601,69.9425665323601
2215,62.68553663902264,62.68553663902264,62.68553663902264,62.68553663902264,62.68553663902264
2216,70.02041456185916,70.02041456185916,70.02041456185916,70.02041456185916,70.02041456185916
2217,66.77036249481314,66.77036249481314,66.77036249481314,66.77036249481314,66.77036249481314
2218,64.84556394908631,64.84556394908631,64.84556394908631,64.84556394908631,64.84556394908631
2219,66.24251973656713,66.24251973656713,66.24251973656713,66.24251973656713,66.24251973656713
2220,64.0429890964613,64.0429890964613,64.0429890964613,64.0429890964613,64.0429890964613
2221,63.557302310427,63.557302310427,63.557302310427,63.557302310427,63.557302310427
2222,67.7928640881426,67.7928640881426,67.7928640881426,67.7928640881426,67.7928640881426
2223,60.58536644588035,60.58536644588035,60.58536644588035,60.58536644588035,60.58536644588035
2224,59.390345301493056,59.390345301493056,59.390345301493056,59.390345301493056,59.390345301493056
2225,64.06504981374466,64.06504981374466,64.06504981374466,64.06504981374466,64.06504981374466
2226,69.13966556222572,69.13966556222572,69.13966556222572,69.13966556222572,69.13966556222572
2227,65.162317783253,65.162317783253,65.162317783253,65.162317783253,65.162317783253
2228,67.14293817682547,67.14293817682547,67.14293817682547,67.14293817682547,67.14293817682547
2229,62.31977324668007,62.31977324668007,62.31977324668007,62.31977324668007,62.31977324668007
2230,59.15707198263219,59.15707198263219,59.15707198263219,59.15707198263219,59.15707198263219
2231,68.52041998621661,68.52041998621661,68.52041998621661,68.52041998621661,68.52041998621661
